Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-01-19,174.1,178.05,161.66,166.79,624681.28604,0.00088365,0.0005615933333333333,0.0004285142857142857,,0.00029320138647921385,0.00023516639077353406,,0.8135012647074422,,,0.5895647738183278,,,72.37569060661521,71.1839266437479,,158.437,,
2020-01-20,166.79,169.33,161.24,166.87,358092.8841,0.00140146,0.0008650833333333335,0.00050719,,0.0005458968551231388,0.00034667556287155233,,1.3729685340881006,3.0615991084874574,,0.58857778074248,,,77.48406891540621,67.35410937833342,,160.64,,
2020-01-21,166.86,170.32,164.8,169.49,308007.6353,0.00057087,0.0009519933333333334,0.0005265378571428571,,0.0004194914128243069,0.000341746418453543,,-0.3749972689833988,0.37795609448772677,,0.5782907867832341,0.8051924359908063,,58.3951155673408,69.99850142217898,,163.351,,
2020-01-22,169.48,171.47,166.03,168.07,272240.90286,0.0003535,0.0007752766666666667,0.0005303592857142857,,0.0005530746825098155,0.0003393088270738322,,-0.7765848388339329,-0.3581588135431362,,0.5030631415892057,0.7905031508925581,,53.53963543715649,70.69774481460607,,165.504,,
2020-01-23,168.07,168.2,159.21,162.81,373414.34985,0.00041994000000000005,0.0004481033333333334,0.0005389264285714286,,0.0001113881018481484,0.00033452557873012525,,-0.7124479605466856,-0.15840666234540743,,0.4560472952342182,0.7911046448935202,,47.37434358465258,68.33942940606181,,167.427,,
2020-01-24,162.85,164.45,155.55,162.54,430013.19902,0.00060785,0.0004604300000000001,0.0005609157142857143,,0.00013192066062599946,0.00032765964230525,,-0.14908258549729864,0.42085698894778706,,0.3301145974090774,0.7912493371927131,,32.83231564006658,64.3855656682357,,167.11700000000002,,
2020-01-25,162.51,162.79,157.61,160.35,219921.65197,0.00047793,0.0005019066666666667,0.000573625,,9.62221514690532e-05,0.00032012487841586004,,-0.07707749835595118,-0.04622039917885529,,0.3300217193275174,0.7974179666408481,,14.069828034921954,64.6693877536239,,166.512,,
2020-01-26,160.36,168.08,159.41,167.86,251582.55758,0.00068346,0.0005897466666666667,0.000601015,,0.00010395404385272057,0.00031119240997640516,,1.2922402762431862,0.5880635199745207,,0.5524711478122225,0.7781577054230983,,52.7648578792282,66.5015479861749,,166.877,,
2020-01-27,167.91,172.56,165.22,170.08,365894.81917,0.00030000000000000003,0.00048713000000000006,0.000601015,,0.0001918954738913873,0.00031119240997640516,,-1.303255779429206,-0.7172880866549034,,0.5600375797420386,0.7746356965725207,,57.468590040008,70.74851236926013,,166.9,,
2020-01-28,170.04,176.2,170.03,175.64,473433.89609,0.0015116700000000001,0.0008317100000000002,0.0006875628571428571,,0.0006192895882380067,0.00038157007271431647,,1.7002259181938182,2.5802139041808876,,0.4619334794418079,0.7732813277361312,,62.58698321556234,60.5574324306423,69.79267754569545,167.05,,
2020-01-29,175.58,178.45,173.33,173.72,317382.90161,0.00283957,0.0015504133333333336,0.0008449385714285714,,0.0012702282199011847,0.0006891752393187888,,1.6032696822142194,3.461000331061816,,0.49840022810854245,0.7661237965016762,,61.331728839032024,57.54328111952677,68.63017263648682,167.743,,
2020-01-30,173.68,187.0,170.93,184.69,477721.6609,0.00158891,0.00198005,0.0008885671428571428,0.0005972373333333334,0.0007453673437976731,0.0007170250055764988,0.0005735866584735479,0.20832094522926833,1.2874553131547632,,0.5385556647512632,0.7780998543598258,,85.70496083355113,67.87085514668378,73.43877384472829,169.525,,
2020-01-31,184.71,185.82,175.22,179.99,385596.53365,0.00308347,0.002503983333333333,0.0010737442857142857,0.0006996099999999999,0.000801804967890154,0.0009141236278342417,0.0007207714399839602,1.0809475474741257,2.6779941981489994,,0.6596517955058087,0.7851960591583774,,74.87881379947495,58.99574165928686,68.9850249567957,170.575,,
2020-02-01,179.94,184.28,179.23,183.6,259370.12902,0.00195646,0.0022096133333333336,0.0011913385714285715,0.0007564763333333333,0.0007787761912342541,0.0009142287120498152,0.0007507872736758916,-0.3309270306541537,1.1648999246016336,,0.6613897975205872,0.7823841294261502,,81.85804329796385,58.49497126289705,69.97412259262553,172.12800000000001,,
2020-02-02,183.63,193.43,179.1,188.44,552621.13619,0.00061328,0.0018844033333333336,0.0011720264285714286,0.000766919,0.0012366704417237976,0.0009240313774276711,0.0007463850223824809,-1.4080986575161512,-0.47004951095911074,,0.6490527412789592,0.7713322506381106,,80.42578355835906,70.3592251250987,70.8395507720227,174.69099999999997,,
